id,city,age,date,protectionorder,why1,why2,killer1,killer2,killingway1,killingway2,killingway3,statusofkiller,year
1124, Istanbul ,Adult, 10/12/2015 ,   Undetectable ,Money,,Son,,Torture,,,,2015
1125, Izmir ,Adult, 11/01/2015 ,   Undetectable ,Jealousy,,Husband,,Cutting Tool,,,,2015
1126, Izmir ,, 11/06/2015 ,   No ,Undetectable,,Husband,,Cutting Tool,,,Prisoner ,2015
1127, Izmir ,, 11/06/2015 ,   No ,Breaking Up Suggestion,,Boyfriend,,Firearm,,,Prisoner ,2015
1128, Izmir ,, 11/09/2015 ,   No ,Undetectable,,Undetectable,,Assault,,,Undetectable ,2015
1129, Izmir ,Adult, 11/09/2015 ,   Undetectable ,Honor,,Family,Husband,Asphyxiate,,,,2015
1130, Izmir ,, 11/11/2015 ,   No ,Breaking Up Suggestion,,Boyfriend,,Firearm,,,Prisoner ,2015
1131, Izmir , Undetectable , 12/01/2015 ,   Undetectable ,Undetectable,,Undetectable,,Burning,,,Investigation Continues ,2015
1132, Izmir ,, 12/01/2015 ,   No ,Undetectable,,Uncle,,Firearm,,,Suicide ,2015
1133, Izmir ,, 12/01/2015 ,   No ,Controversy,,Boyfriend,,Firearm,,,Prisoner ,2015
1134, Kars , Adult , 12/09/2015 ,   No ,Controversy,,Husband,,Cutting Tool,,,Prisoner ,2015
1135, Kayseri ,, 12/11/2015 ,   No ,Controversy,,Husband,,Cutting Tool,,,Suicide ,2015
1136, Kayseri , Adult , 12/12/2015 ,   No ,Undetectable,,Son,,Firearm,,,Prisoner ,2015
1137, Kayseri , Adult , 12/12/2015 ,   No ,Breaking Up Suggestion,,Boyfriend,,Cutting Tool,,,Prisoner ,2015
1138, Edirne , Adult , 13/01/2015 ,   No ,Controversy,,Father,,Assault,,,Prisoner ,2015
1139, Kirikkale , Adult , 13/03/2015 ,   No ,Controversy,,Husband,,Firearm,,,Suicide ,2015
1140, Kirsehir , Adult , 13/05/2015 ,   No ,Undetectable,,Undetectable,,Assault,,,Investigation Continues ,2015
1141, Kocaeli ,, 13/06/2015 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,Suicide ,2015
1142, Kocaeli , Adult , 13/08/2015 ,   No ,Controversy,,Stepson,,Cutting Tool,,,Prisoner ,2015
1143, Kocaeli , Adult , 13/08/2015 ,   No ,Jealousy,,Husband,,Cutting Tool,,,Prisoner ,2015
1144, Kocaeli ,, 13/08/2015 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,Prisoner ,2015
1145, Konya , Adult , 13/12/2015 ,   No ,Undetectable,,Husband,,Firearm,,,Investigation Continues ,2015
1146, Konya ,, 13/12/2015 ,   No ,Undetectable,,Husband,,Firearm,,,Suicide ,2015
1147, Konya , Adult , 13/12/2015 ,   No ,Jealousy,,Someone She Knows,,Firearm,,,Prisoner ,2015
1148, Konya , Adult , 13/12/2015 ,   No ,Cheating,,Husband,,Firearm,,,Suicide ,2015
1149, Konya , Adult , 14/02/2015 ,   No ,Divorce Suggestion,Wanting to decide on her own life,Husband,,Firearm,,,Prisoner ,2015
1150, Konya ,, 14/02/2015 ,   No ,Undetectable,,Boyfriend,,Firearm,,,Prisoner ,2015
1151, Konya , Adult , 14/02/2015 ,   No ,Controversy,,Husband's Brother,,Cutting Tool,,,Prisoner ,2015
1152, Kutahya , Adult , 14/07/2015 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Investigation Continues ,2015
1153, Kutahya , Adult , 14/07/2015 ,   No ,Divorce Suggestion,,Husband,,Cutting Tool,,,Prisoner ,2015
1154, Kutahya , Adult , 14/07/2015 ,   No ,Controversy,,Boyfriend,,Asphyxiate,,,Prisoner ,2015
1155, Kutahya ,, 14/07/2015 ,   No ,Undetectable,,Boyfriend,,Firearm,,,Suicide ,2015
1156, Malatya ,, 14/09/2015 ,   No ,Undetectable,,Husband,,Cutting Tool,,,Prisoner ,2015
1157, Malatya , Adult , 14/09/2015 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Investigation Continues ,2015
1158, Malatya , Adult , 14/09/2015 ,   No ,Animosity,,Someone She Knows,,Firearm,,,Prisoner ,2015
1159, Manisa , Adult , 14/10/2015 ,   No ,Cheating Suspicion,,Boyfriend,,Firearm,,,Prisoner ,2015
1160, Manisa ,, 14/11/2015 ,   No ,Cheating Suspicion,,Husband,,Cutting Tool,,,Prisoner ,2015
1161, Manisa , Adult , 14/12/2015 ,   No ,Controversy,,Husband,,Firearm,,,Suicide ,2015
1162, Manisa ,, 15/01/2015 ,   No ,Jealousy,,Someone She Knows,,Cutting Tool,,,Prisoner ,2015
1163, Manisa , Adult , 15/01/2015 ,   No ,Undetectable,,Someone She Knows,,Undetectable,,,Prisoner ,2015
1164, Manisa ,, 15/01/2015 ,   Undetectable,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2015
1165, Mersin ,, 15/03/2015 ,   No ,Breaking Up Suggestion,,Ex Boyfriend,,Cutting Tool,,,Suicide ,2015
1166, Mersin ,, 15/03/2015 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable,2015
1167, Mersin , Adult , 15/04/2015 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2015
1168, Mersin ,Adult, 15/05/2015 ,   No ,Crisis and Unemployment,,Husband,,Torture,,,,2015
1169, Mersin ,, 15/05/2015 ,   No ,Undetectable,,Son,,Cutting Tool,,,Prisoner ,2015
1170, Mersin , Adult , 15/06/2015 ,   No ,Undetectable,,Undetectable,,Asphyxiate,,,Undetectable ,2015
1171, Mersin ,, 15/06/2015 ,   No ,Undetectable,,Boyfriend,,Assault,Asphyxiate,,Prisoner ,2015
1172, Mersin , Adult , 15/06/2015 ,   No ,Jealousy,,Boyfriend,,Cutting Tool,,,Prisoner ,2015
1173, Nevsehir ,Adult, 15/12/2015 ,   Undetectable ,Undetectable,,Boyfriend,,Asphyxiate,,,,2015
1174, Nevsehir , Adult , 15/12/2015 ,   No ,Controversy,,Husband,,Cutting Tool,,,Prisoner ,2015
1175, Ordu , Adult , 16/03/2015 ,   No ,Money,,Someone She Knows,,Undetectable,,,Prisoner ,2015
1176, Ordu ,, 16/03/2015 ,   No ,Divorce Suggestion,,Groom,,Firearm,,,Prisoner ,2015
1177, Osmaniye ,, 16/04/2015 ,   No ,Undetectable,,Father,,Firearm,,,Prisoner ,2015
1178, Osmaniye , Adult , 16/04/2015 ,   No ,Controversy,,Husband,,Cutting Tool,,,Prisoner ,2015
1179, Sakarya ,, 16/07/2015 ,   Undetectable ,Fight,,Friend,,Firearm,,,,2015
1180, Sakarya ,, 16/08/2015 ,   No ,Revenge,,Someone She Does Not Know,,Striking Tool,,,Prisoner ,2015
1181, Sakarya , Adult , 16/08/2015 ,   No ,Undetectable,,Husband,,Firearm,,,Suicide ,2015
1182, Sakarya , Adult , 16/09/2015 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable,2015
1183, Samsun ,, 16/11/2015 ,   No ,Undetectable,,Someone She Does Not Know,,Firearm,,,Prisoner ,2015
1184, Sanliurfa , Adult , 17/01/2015 ,   No ,Controversy,,Husband,,Asphyxiate,,,Prisoner ,2015
1185, Sanliurfa ,, 17/03/2015 ,   No ,While Protecting Her Mother,,Father,,Firearm,,,Prisoner ,2015
1186, Sanliurfa ,, 17/03/2015 ,   No ,Undetectable,,Someone She Does Not Know,,Firearm,,,Undetectable ,2015
1187, Siirt ,, 17/04/2015 ,   No ,Controversy,,Boyfriend,,Cutting Tool,,,Prisoner ,2015
1188, Sinop ,, 17/04/2015 ,   No ,Extortion,,Someone She Does Not Know,,Assault,,,Prisoner ,2015
1189, Sinop , Adult , 17/04/2015 ,   No ,Controversy,,Someone She Knows,,Cutting Tool,,,Prisoner ,2015
1190, Sivas , Adult , 17/06/2015 ,   No ,Undetectable,,Undetectable,,Firearm,,,Investigation Continues ,2015
1191, Tekirdag , Adult , 17/08/2015 ,   No ,Undetectable,,Undetectable,,Firearm,,,Undetectable ,2015
1192, Tekirdag ,, 17/09/2015 ,   No ,Undetectable,,Undetectable,,Falling From High,,,Undetectable,2015
1193, Tokat ,, 17/10/2015 ,   No ,Undetectable,,Someone She Knows,,Firearm,,,Prisoner ,2015
1194, Trabzon ,, 17/12/2015 ,   No ,Undetectable,,Brother,,Firearm,,,Prisoner ,2015
1195, Usak , Adult , 18/01/2015 ,   No  ,Undetectable,,Someone She Knows,,Undetectable,,,Prisoner ,2015
1196, Usak ,, 18/01/2015 ,   No ,Controversy,,Ex Husband,,Cutting Tool,,,Prisoner ,2015
1197, Yalova ,, 18/02/2015 ,   No ,Rape,,Relative,,Asphyxiate,,,Prisoner ,2015
1198, Yozgat ,, 18/03/2015 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,Suicide ,2015
1199, Yozgat ,Adult, 18/03/2015 ,   Undetectable ,Honor,,Family,,Asphyxiate,,,,2015
1200, Yozgat ,, 18/03/2015 ,   No ,Undetectable,,Son,,Firearm,,,Prisoner ,2015
1201, Zonguldak, Underage , 18/04/2015 ,   No ,Animosity,,Someone She Knows,,Firearm,,,Investigation Continues,2015
1202, Zonguldak , Underage , 18/04/2015 ,   No ,Controversy,,Father,,Firearm,,,Prisoner ,2015
1203, Zonguldak ,, 18/04/2015 ,   No ,Because something that a man wanted did not happen,,Relative,,Undetectable,,,,2015
1204, Zonguldak ,, 18/05/2015 ,   No ,Undetectable,,Her Children,,Cutting Tool,,,Prisoner ,2015
1205, Zonguldak ,, 18/05/2015 ,   Yes ,Breaking Up,,Ex Husband,,Firearm,,,,2015
1206, Zonguldak , Adult , 18/06/2015 ,   No ,Undetectable,,Undetectable,,Firearm,,,Wanted ,2015
1207, Zonguldak ,, 18/06/2015 ,   No ,Because something that a man wanted did not happen,,Relative,,Firearm,,,,2015
1208, Zonguldak , Adult , 18/06/2015 ,   No ,Tespit Edileyen,,Undetectable,,Undetectable,,,Investigation Continues ,2015
1209,,, 18/06/2015 ,   No ,Controversy,,Husband,,Assault,,,,2015
1210,,, 18/06/2015 ,   No ,Jealousy,,Boss,,Undetectable,,,,2015
1211,,, 18/07/2015 ,   No ,Controversy,,Husband,,Firearm,,,,2015
1212,,, 18/08/2015 ,   No ,Breaking Up,,Ex Boyfriend,,Firearm,,,,2015
1213,,, 18/12/2015 ,   No ,Controversy,,Husband,,Firearm,,,,2015
1214,,, 19/02/2015 ,   No ,Jealousy,,Husband,,Assault,,,,2015
1215,,, 19/03/2015 ,   No ,Controversy,,Boyfriend,,Firearm,,,,2015
1216,,, 19/04/2015 ,   Yes,Be rejected,,Someone She Knows,,Firearm,,,,2015
1217,,, 19/08/2015 ,   No ,Controversy,,Husband,,Firearm,,,Prisoner ,2015
1218,,, 19/09/2015 ,   No ,Jealousy,,Husband,,Asphyxiate,,,,2015
1219,,, 19/09/2015 ,   No ,Undetectable,,Someone She Does Not Know,,Asphyxiate,,,,2015
1220,,, 19/09/2015 ,   No ,Controversy,,Boyfriend,,Assault,,,,2015
1221,,, 19/10/2015 ,   No ,Undetectable,,Father,,Firearm,,,,2015
1222,,, 19/10/2015 ,   No ,Undetectable,,Someone She Knows,,Firearm,,,,2015
1223,,, 19/12/2015 ,   No ,To be abandonment,,Ex Fiancee,,Firearm,,,,2015
1224,,, 20/01/2015 ,   Yes ,Divorce Suggestion,,Husband,,Firearm,,,,2015
1225,,, 20/03/2015 ,   No ,Undetectable,,Undetectable,,Firearm,,,,2015
1226,,, 20/04/2015 ,   No ,Undetectable,,Father,,Firearm,,,,2015
1227,,, 20/06/2015 ,   No ,Controversy,,Husband,,Cutting Tool,,,,2015
1228,,, 20/07/2015 ,   No ,Undetectable,,Husband,,Firearm,,,,2015
1229,,, 20/08/2015 ,   No ,Money,,Someone She Knows,,Cutting Tool,,,,2015
1230,,, 20/08/2015 ,   No ,Controversy,,Someone She Knows,,Asphyxiate,,,,2015
1231,,, 20/10/2015 ,   No,Divorce,,Husband,,Cutting Tool,,,,2015
1232,,, 20/11/2015 ,   No ,Undetectable,,Undetectable,,Cutting Tool,Assault,,,2015
1233,,, 20/11/2015 ,   No ,Controversy,,Someone She Knows,,Asphyxiate,,,,2015
1234,,, 21/01/2015 ,   No ,Jealousy,,Husband,,Cutting Tool,,,,2015
1235,,, 21/03/2015 ,   No ,Controversy,,Brother,,Firearm,,,,2015
1236,,, 21/05/2015 ,   Undetectable ,Divorce,,Husband,,Undetectable,,,,2015
1237,,, 21/05/2015 ,   No ,Honor,,Husband,,Cutting Tool,,,,2015
1238,,, 21/06/2015 ,   Undetectable ,Jealousy,,Husband,,Torture,,,,2015
1239,,, 21/08/2015 ,   No ,Jealousy,,Husband,,Firearm,,,,2015
1240,,, 21/10/2015 ,   No ,Undetectable,,Undetectable,,Undetectable,,,,2015
1241,,, 22/01/2015 ,   No ,Breaking Up Suggestion,,Husband,,Cutting Tool,,,,2015
1242,,, 22/02/2015 ,   No ,Divorce,,Husband,,Cutting Tool,,,,2015
1243,,, 22/04/2015 ,   No ,Controversy,,Husband,,Burning,,,,2015
1244,,, 22/04/2015 ,   No ,Undetectable,,Undetectable,,Striking Tool,,,,2015
1245,,, 22/04/2015 ,   No ,Undetectable,,Relative,,Firearm,,,,2015
1246,,, 22/05/2015 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,,2015
1247,,, 22/09/2015 ,   No ,Breaking Up Suggestion,,Husband,,Firearm,,,,2015
1248,,, 22/09/2015 ,   No ,Controversy,,Ex Boyfriend,,Firearm,,,,2015
1249,,, 23/02/2015 ,   No ,For wanting to make a decision about her own life,,Husband,,Firearm,,,,2015
1250,,, 23/02/2015 ,   No ,Money,,Someone She Knows,,Cutting Tool,,,,2015
1251,,, 23/03/2015 ,   No ,Undetectable,,Husband,,Firearm,,,,2015
1252,,, 23/03/2015 ,   No ,Undetectable,,Husband,,Cutting Tool,,,,2015
1253,,, 23/04/2015 ,   No ,Undetectable,,Undetectable,,Cutting Tool,,,,2015
1254,,, 23/05/2015 ,   Undetectable ,Because something that a man wanted did not happen,,Husband,,Torture,,,,2015
1255,,, 23/05/2015 ,   Yes,Undetectable,,Husband,,Firearm,,,,2015
1256,,, 23/05/2015 ,   No ,Controversy,,Husband,,Firearm,,,,2015
1257,,, 23/09/2015 ,   Yes ,Divorce Suggestion,,Husband,,Cutting Tool,,,,2015
1258,,, 23/11/2015 ,   No ,While Protecting Her Daughter,,Groom,,Cutting Tool,,,,2015
1259,,, 23/12/2015 ,   No ,Controversy,,Son,,Cutting Tool,,,,2015
1260,,, 23/12/2015 ,   No ,Undetectable,,Brother,,Cutting Tool,,,,2015
1261,,, 24/02/2015 ,   No ,Jealousy,,Boyfriend,,Firearm,,,,2015
1262,,, 24/02/2015 ,   No ,Undetectable,,Husband,,Firearm,,,Suicide ,2015
1263,,, 24/05/2015 ,   No ,Undetectable,,Undetectable,,Falling From High,,,,2015
1264,,, 24/09/2015 ,   No ,Undetectable,,Husband,,Assault,,,,2015
1265,,, 24/09/2015 ,   No ,Undetectable,,Ex Husband,,Cutting Tool,,,Wanted ,2015
1266,,, 24/11/2015 ,   No ,Undetectable,,Someone She Knows,,Firearm,,,,2015
1267,,, 25/01/2015 ,   No ,Breaking Up,,Ex Husband,,Firearm,,,,2015
1268,,, 25/01/2015 ,   No ,Undetectable,,Undetectable,,Firearm,,,,2015
1269,,, 25/01/2015 ,   No ,Undetectable,,Undetectable,,Undetectable,,,,2015
1270,,, 25/02/2015 ,   No ,Undetectable,,Someone She Knows,,Firearm,,,,2015
1271,,, 25/03/2015 ,   No ,Undetectable,,Undetectable,,Firearm,,,,2015
1272,,, 25/03/2015 ,   No ,Be Rejected,,Ex Boyfriend,,Firearm,,,,2015
1273,,, 25/06/2015 ,   No ,Be rejected,,Someone She Knows,,Firearm,,,,2015
1274,,, 25/08/2015 ,   No ,Breaking Up,,Husband,,Undetectable,,,,2015
1275,,, 25/08/2015 ,   No ,Undetectable,,Husband,,Firearm,,,,2015
1276,,, 25/12/2015 ,   No ,To be abandonment,,Boyfriend,,Firearm,,,,2015
1277,,, 26/01/2015 ,   No ,Crisis and Unemployment,,Friend,,Torture,,,,2015
1278,,, 26/03/2015 ,   No ,Controversy,,Husband,,Firearm,,,,2015
1279,,, 26/04/2015 ,   Undetectable ,Undetectable,,Undetectable,,Undetectable,,,,2015
1280,,, 26/05/2015 ,   No ,Divorce,,Husband,,Cutting Tool,,,,2015
1281,,, 26/06/2015 ,   No ,Undetectable,,Undetectable,,Cutting Tool,,,,2015
1282,,, 26/06/2015 ,   No ,Because something that a man wanted did not happen,,Husband,,Firearm,,,,2015
1283,,, 26/06/2015 ,   No ,Cheating,,Husband,,Firearm,,,,2015
1284,,, 26/06/2015 ,   Undetectable ,Undetectable,,Undetectable,,Asphyxiate,,,,2015
1285,,, 26/08/2015 ,   No  ,Morals,,Brother,,Firearm,,,,2015
1286,,, 26/09/2015 ,   Undetectable ,Jealousy,,Husband,,Torture,,,,2015
1287,,, 26/10/2015 ,   No ,While Protecting Her Daughter,,Groom,,Firearm,,,,2015
1288,,, 26/12/2015 ,   No ,Undetectable,,Someone She Knows,,Firearm,,,,2015
1289,,, 26/12/2015 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,Prisoner ,2015
1290,,, 27/05/2015 ,   No ,Breaking Up,Controversy,Husband,,Firearm,,,,2015
1291,,, 27/05/2015 ,   No ,Controversy,,Ex Boyfriend,,Firearm,,,,2015
1292,,, 27/05/2015 ,   No ,Jealousy,,Ex Husband,,Asphyxiate,,,,2015
1293,,, 27/05/2015 ,   No ,Undetectable,,Undetectable,,Asphyxiate,,,,2015
1294,,, 27/06/2015 ,   No ,Controversy,,Boyfriend,,Firearm,,,,2015
1295,,, 27/07/2015 ,   No ,Jealousy,,Someone She Knows,,Cutting Tool,,,,2015
1296,,, 27/07/2015 ,   No ,Undetectable,,Boyfriend,,Assault,,,,2015
1297,,, 27/08/2015 ,   Undetectable ,Jealousy,,Husband,,Assault,,,,2015
1298,,, 27/08/2015 ,   No ,Cheating Suspicion,,Son,,Asphyxiate,,,,2015
1299,,, 28/03/2015 ,   No ,Rape,,Someone She Knows,,Asphyxiate,,,,2015
1300,,, 28/04/2015 ,   Yes,Divorce Suggestion,,Husband,,Firearm,,,,2015
1301,,, 28/06/2015 ,   No ,Undetectable,,Boyfriend,,Firearm,,,,2015
1302,,, 28/08/2015 ,   No ,Hate,,Undetectable,,Cutting Tool,,,,2015
1303,,, 28/09/2015 ,   No ,Undetectable,,Husband,,Firearm,,,,2015
1304,,, 28/12/2015 ,   No,Be rejected,,Someone She Does Not Know,,Torture,,,,2015
1305,,, 29/01/2015 ,   No ,Cheating Suspicion,,Boyfriend,,Firearm,,,,2015
1306,,, 29/01/2015 ,   No ,Undetectable,,Husband,,Firearm,,,,2015
1307,,, 29/01/2015 ,   No ,Undetectable,,Son,,Firearm,,,,2015
1308,,, 29/06/2015 ,   No ,Divorce Suggestion,,Husband,,Cutting Tool,,,,2015
1309,,, 29/08/2015 ,   No ,Controversy,,Ex Husband,,Cutting Tool,,,,2015
1310,,, 29/09/2015 ,   No ,Hate,,Someone She Knows,,Cutting Tool,,,Prisoner,2015
1311,,, 29/10/2015 ,   Undetectable ,Because something that a man wanted did not happen,,Son,,Torture,,,,2015
1312,,, 29/10/2015 ,   No ,Breaking Up Suggestion,,Boyfriend,,Firearm,,,,2015
1313,,, 30/03/2015 ,   No ,Divorce Suggestion,,Husband,,Cutting Tool,,,,2015
1314,,, 30/03/2015 ,   No ,While Protecting Her Sibling,,Brothernin Esi,,Firearm,,,,2015
1315,,, 30/10/2015 ,   No ,Controversy,,Son,,Cutting Tool,,,,2015
1316,,, 30/10/2015 ,   No ,Divorce,,Ex Husband,,Firearm,,,,2015
1317,,, 30/11/2015 ,   No ,Breaking Up,,Ex Boyfriend,,Cutting Tool,,,,2015
1318,,, 30/11/2015 ,   No ,Hate,,Someone She Knows,,Firearm,,,,2015
1319,,, 31/07/2015 ,   No ,Controversy,,Husband,,Cutting Tool,,,,2015
1320,,, 31/07/2015 ,   Undetectable ,Divorce,,Husband,,Firearm,,,,2015
1321,,, 31/10/2015 ,   Undetectable ,Money,,Undetectable,,Cutting Tool,,,,2015
1322,,, 31/12/2015 ,   No ,Undetectable,,Stepson,,Asphyxiate,,,,2015
1323,,,20/05/2015,   No ,Breaking Up Suggestion,,Fiancee,,Firearm,,,,2015
1324, Adana , Adult ,01/01/2016,   No ,Be rejected,,Ex Husband,,Firearm,,,Suicide ,2016
1325, Adana , Adult , 01/01/2016 ,   No ,Breaking Up Suggestion,,Boyfriend,,Cutting Tool,,,Prisoner ,2016
1326, Adana , Adult , 01/03/2016 ,   No ,Be rejected,,Someone She Knows,,Assault,Falling From High,,Prisoner ,2016
1327, Adana ,, 01/03/2016 ,   No ,While Protecting Her Friend,,Someone She Does Not Know,,Firearm,,,Prisoner ,2016
1328, Adiyaman , Adult , 01/05/2016 ,   No ,Undetectable,,Undetectable,,Firearm,,,Undetectable ,2016
1329, Agri , Adult , 01/08/2016 ,   No ,Be rejected,,Husband,,Firearm,,,Prisoner ,2016
1330, Agri ,, 01/08/2016 ,   Undetectable ,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2016
1331, Amasya ,, 01/10/2016 ,   No ,Controversy,,Husband,,Cutting Tool,,,Wanted ,2016
1332, Ankara ,, 01/11/2016 ,   No ,Be rejected,,Ex Boyfriend,,Firearm,,,Prisoner ,2016
1333, Ankara ,, 02/03/2016 ,   No ,Undetectable,,Father,,Firearm,,,Prisoner ,2016
1334, Ankara , Adult , 02/07/2016 ,   No ,Controversy,,Someone She Knows,,Firearm,Cutting Tool,,Prisoner ,2016
1335, Antalya ,, 02/08/2016 ,   No ,Breaking Up Suggestion,Jealousy,Husband,,Cutting Tool,,,Prisoner ,2016
1336, Antalya ,, 02/09/2016 ,   No ,Be rejected,,Someone She Knows,,Firearm,,,Prisoner ,2016
1337, Antalya ,, 02/10/2016 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,Prisoner ,2016
1338, Antalya ,, 02/11/2016 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable,2016
1339, Antalya , Adult , 02/11/2016 ,   No ,Undetectable,,Ex Husband,,Firearm,,,Prisoner ,2016
1340, Antalya ,, 02/11/2016 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable,2016
1341, Antalya ,, 02/12/2016 ,   No ,Undetectable,,Undetectable,,Asphyxiate,,,Undetectable,2016
1342, Antalya , Adult , 03/01/2016 ,   No ,Undetectable,,Someone She Knows,,Asphyxiate,,,Prisoner ,2016
1343, Antalya , Adult , 03/02/2016 ,   No ,Severe Conflict,,Father,,Firearm,,,Prisoner ,2016
1344, Antalya , Adult , 03/02/2016 ,   No ,Undetectable,,Someone She Knows,,Undetectable,,,Prisoner ,2016
1345, Antalya , Adult , 03/04/2016 ,   No ,Controversy,,Husband,,Firearm,,,Suicide ,2016
1346, Aydin , Adult , 03/08/2016 ,   No ,While Protecting Another Woman,,Someone She Does Not Know,,Firearm,,,Prisoner ,2016
1347, Aydin , Adult , 03/08/2016 ,   No ,Peace Suggestion,,Boyfriend,,Firearm,,,Suicide ,2016
1348, Balikesir , Adult , 03/11/2016 ,   No ,While Protecting Her Mother,,Father,,Firearm,,,Prisoner ,2016
1349, Balikesir , Adult , 03/12/2016 ,   No ,Divorce Suggestion,,Husband,,Cutting Tool,,,Prisoner ,2016
1350, Bartin , Adult , 04/01/2016 ,   No ,Undetectable,,Son,,Cutting Tool,,,Prisoner ,2016
1351, Mugla ,, 04/03/2016 ,   No ,Be rejected,Honor,Ex Husband,,Firearm,,,Prisoner ,2016
1352, Mugla ,, 04/03/2016 ,   No ,Undetectable,,Someone She Knows,,Cutting Tool,,,Prisoner ,2016
1353, Bolu ,Adult, 04/04/2016 ,   No ,Crisis and Unemployment,,Husband,,Cutting Tool,,,,2016
1354, Bolu , Adult , 04/05/2016 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2016
1355, Bursa ,, 04/08/2016 ,   No ,Breaking Up Suggestion,,Husband,,Cutting Tool,,,Prisoner ,2016
1356, Bursa , Adult , 04/09/2016 ,   No ,Controversy,,Son,,Cutting Tool,,,Prisoner ,2016
1357, Bursa ,, 04/10/2016 ,   No ,Controversy,,Someone She Knows,,Firearm,,,Wanted ,2016
1358, Bursa , Adult , 04/12/2016  ,   No ,Animosity,,Someone She Knows,,Firearm,,,Prisoner ,2016
1359, Canakkale , Adult , 05/02/2016 ,   Yes ,Divorce Suggestion,,Husband,,Firearm,,,Suicide ,2016
1360, Canakkale , Adult , 05/02/2016 ,   Undetectable ,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2016
1361, Canakkale , Adult , 05/02/2016 ,   No ,Controversy,By Accident,Someone She Does Not Know,,Firearm,,,Prisoner ,2016
1362, Canakkale ,, 05/02/2016 ,No,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2016
1363, Izmir , Adult , 05/02/2016 ,   No ,Breaking Up Suggestion,,Boyfriend,,Firearm,,,Prisoner ,2016
1364, Aydin , Adult , 05/02/2016 ,   No ,Controversy,,Husband,,Cutting Tool,,,Prisoner ,2016
1365, Corlu , Undetectable, 05/02/2016 ,   Undetectable,Undetectable,,Undetectable,,Undetectable,,,Investigation Continues,2016
1366, Denizli , Adult , 05/08/2016 ,   Yes ,Controversy,,Husband,,Asphyxiate,,,Prisoner ,2016
1367, Denizli , Adult , 05/08/2016 ,   No ,Undetectable,,Undetectable,,Falling From High,,,Investigation Continues ,2016
1368, Denizli ,, 05/08/2016 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable,2016
1369, Diyarbakir , Adult , 05/10/2016 ,   No ,Controversy,,Boyfriend,,Firearm,,,Prisoner ,2016
1370, Diyarbakir , Adult , 05/11/2016 ,   No ,Undetectable,,Undetectable,,Asphyxiate,,,Undetectable ,2016
1371, Diyarbakir ,, 05/11/2016 ,   No ,Controversy,,Relative,,Falling From High,,,Prisoner ,2016
1372, Diyarbakir , Adult , 06/03/2016 ,   No ,Controversy,,Husband,,Asphyxiate,,,Wanted ,2016
1373, Diyarbakir ,, 06/03/2016 ,   No  ,Cheating Suspicion,,Husband,,Firearm,,,Prisoner ,2016
1374,Agri ,, 06/03/2016 ,   Undetectable,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2016
1375, Duzce , Adult , 06/04/2016 ,   No ,Controversy,,Husband,,Cutting Tool,,,Prisoner ,2016
1376, Edirne , Adult , 06/05/2016 ,   No ,Breaking Up Suggestion,,Boyfriend,,Undetectable,,,Suicide ,2016
